9.1,0.56,3.7,15.8,0.05,1.2,0,0.04332,0.01025,0.02909,0.00137
8.2,0.074,2.1,11.8,0.039,0.9,0,0.02506,0.01433,0,0.00167
7.4,0.09,3.2,16.1,0.025,1,0,0.02733,0.01124,0.00412,0.00074
8.7,0.152,4.2,14.9,0.038,1.4,0,0.02569,0.0155,0,0.00141
7.6,0.072,2.7,12.8,0.025,1.1,0,0,0.01334,0,0.00164
7.6,0.09,1.8,14.7,0.024,1,0.00489,0.076,0.02154,0.02251,0.00073
8,0.089,3.5,11.8,0.03,1.1,0,0.08858,0.01223,0.08025,0.00053
8,0.065,2.6,14.4,0.026,1,0.00632,0.09831,0.0273,0.37222,0.00147
7.9,0.087,2.4,15.5,0.021,1.2,0.00126,0.02891,0.02686,0,0.00137
7.6,0.128,2.5,12,0.022,1.2,0.01523,0.0218,0.01343,0.22831,0.00133
7.7,0.071,2.3,11.7,0.031,1.1,0.01204,0.078,0.00987,0.06598,0.00169
7.6,0.095,4.2,15.7,0.037,1.2,0,0.07942,0.00377,0,0.00124
8,0.111,3.8,15,0.049,1.4,0,0.00358,0.01354,0,0.00129
8.2,0.081,2.4,11.1,0.06,1.4,0.01538,0.0817,0.03163,0.30489,0.00225
7.7,0.075,2.1,12.2,0.029,1.2,0,0.0108,0.01863,0.01969,0.0014
9.6,0.104,3.4,13,0.034,1.1,0,0.1376,0.02179,0.08479,0.00048
8.7,0.181,3.7,13.5,0.026,1.4,0,0.004,0.03043,0.06336,0.00162
6.5,0.062,2.1,11.1,0.018,1.1,0,0.06632,0.01771,0.00363,0.00128
8.4,0.143,4.8,16.9,0.031,1.3,0.00397,0.03118,0.02259,0.06543,0.00143
9.8,0.17,3.3,11.2,0.024,1.3,0.00108,0.16999,0.00994,0,0.00145
8.6,0.117,4.7,14.6,0.023,1.1,0,0.05915,0.01635,0.08975,0.00088
10.1,0.121,3.5,16.2,0.043,1.2,0.00239,0.13669,0.01107,0.00931,0.00129
8.8,0.165,3.8,14.6,0.025,1.4,0.0203,0.0646,0.0109,0.41039,0.00166
7.9,0.093,3.4,15.8,0.028,1.2,0.00106,0.03024,0.01453,0.04718,0.00105
8.7,0.253,3.6,13,0.023,1.3,0,0.02512,0.00739,0.07043,0.00224
7.4,0.087,3.9,11.9,0.049,1,0.02482,0.13371,0.01698,0,0.00134
8.7,0.088,1.9,14.2,0.022,1.1,0,0.08401,0.0158,0.04814,0.00134
9.8,0.163,3.9,12.4,0.025,1.3,0,0.07708,0.00602,0.0377,0.00154
7.2,0.102,3.1,14.4,0.026,1.2,0.00807,0.01129,0.03373,0,0.00209
8.4,0.079,3.9,10.3,0.031,1.1,0,0.07721,0.01772,0.03724,0.00118
9.5,0.101,2.9,16.5,0.026,1.1,0,0.03658,0.03018,0,0.0012
6.7,0.061,1.8,12,0.019,1,0,0.02905,0.01417,0,0.0011
9,0.081,2.2,11.4,0.038,1.1,0.00504,0.16474,0.01506,0.10063,0.00123
6.7,0.107,3.2,8.9,0.022,1.2,0,0.004,0.01458,0.00759,0.00115
7.2,0.078,2,10.5,0.023,1.1,0,0.06667,0.02736,0.07374,0.00155
9.9,0.107,4.2,12.2,0.035,1.1,0.00038,0.05124,0.02007,0.08571,0.00065
7.3,0.081,2.6,14.3,0.024,1.1,0,0.03473,0.02235,0,0.00088
8.2,0.1,2.1,14.2,0.029,1,0,0.01083,0.01994,0,0.00145
8.5,0.075,2.5,13,0.022,1.1,0.01239,0.10602,0.03028,0.054,0.00158
6.5,0.08,2.2,12.1,0.019,1.1,0,0.00183,0.01574,0,0.00147
5.2,0.055,2.5,10.3,0.018,1.1,0.0006,0.05016,0.01754,0.01561,0.00145
9.8,0.083,2.8,14.6,0.033,1,0.00025,0.19917,0.01233,0.10324,0.0005
6.8,0.093,2.9,13.3,0.026,1.1,0,0.0038,0.02974,0,0.00087
8.4,0.065,2.3,16.4,0.023,1,0,0.05087,0.01668,0.10272,0.00081
6.3,0.074,1.5,11.1,0.017,1.1,0,0.00825,0.0198,0,0.00169
10.2,0.145,4.6,11.9,0.044,1.1,0,0.32175,0.0178,0.11982,0.00067
7,0.084,1.9,13.8,0.024,1.1,0,0.02467,0.0162,0,0.00116
7.8,0.09,2.8,12.1,0.034,1.1,0,0.08389,0.02551,0,0.00126
9.6,0.142,3.8,13.3,0.032,1.2,0,0.122,0.0173,0.07678,0.00031
8.4,0.093,3.8,13.6,0.031,1.2,0,0.02716,0.01222,0.10398,0.0005
8.4,0.078,2.5,13.3,0.031,1,0,0.10784,0.0169,0,0.00137
7.4,0.109,2.5,14.5,0.024,1.3,0.0001,0.02135,0.00999,0,0.00143
12.2,0.101,4.5,14.6,0.026,1.2,0.00194,0.02234,0.02364,0.1153,0.00171
9.1,0.09,3.4,11.2,0.03,1.2,0,0.07573,0.01438,0.00636,0.0006
7.4,0.107,4.8,10.3,0.035,1.3,0,0.036,0.01663,0.11474,0.0006
8.6,0.097,3.2,17.6,0.025,1.1,0.00128,0.04694,0.01593,0.02004,0.00143
9.5,0.116,2.8,13.3,0.028,1,0,0.0274,0.00074,0,0.00127
7.5,0.084,2.9,14.3,0.042,1.3,0.004,0.0064,0.032,0.01,0.0006
7.3,0.087,2.3,14.6,0.021,1,0,0.048,0.01442,0,0.0017
10.7,0.118,4.3,12.1,0.043,1.1,0,0.14738,0.01573,0,0.00074
7.7,0.117,3.3,16,0.023,1.1,0.00158,0.01003,0.01205,0,0.00155
10.4,0.183,3.2,9.6,0.043,1.2,0,0.06641,0.01884,0.08413,0.00053
9,0.11,3.7,16.6,0.06,1.2,0.004,0.21,0.0212,0.01,0.0012
9.2,0.12,3.3,14.2,0.066,1.1,0.004,0.248,0.0248,0.01,0.001
7.1,0.094,2,11.8,0.021,1,0,0.17733,0.0065,0,0.00141
8.2,0.145,4.3,10.8,0.031,1.3,0,0.10811,0.01452,0.09883,0.00048
10.1,0.111,3.8,13.4,0.033,1.2,0,0.07457,0.01035,0.08374,0.00073
8.8,0.084,3.2,15.2,0.025,1.1,0.01232,0.26991,0.01805,0.5899,0.00154
7.8,0.09,4.3,12.7,0.042,1.1,0,0.05596,0.00969,0,0.0014
8.7,0.09,3.2,15.4,0.054,1.1,0.004,0.106,0.0264,0.01,0.0008
10.6,0.122,4.2,14.4,0.053,1.2,0.004,0.04,0.0282,0.01,0.0008
9.1,0.11,3.4,14.6,0.093,1.2,0.004,0.0142,0.0358,0.01,0.0004
7.9,0.116,1.5,9.9,0.024,1,0,0.17882,0.00286,0,0.00103
7.6,0.132,3.6,12.7,0.032,1,0,0.04797,0.01684,0,0.00142
8.5,0.091,3,13.9,0.022,1.1,0,0.03108,0.02038,0.02614,0.00133
6.8,0.097,2.3,13.4,0.02,1.2,0.00021,0.01022,0.01459,0.02353,0.00121
9,0.124,4,15.1,0.053,1.2,0.004,0.036,0.0228,0.01,0.0008
9.1,0.091,2.9,12.8,0.028,1.1,0,0.01163,0.0244,0.17316,0.00087
8.4,0.119,2.6,15,0.026,1,0,0.01459,0.00795,0,0.00154
7.5,0.093,3.9,14.2,0.041,1.1,0.00473,0.05426,0.02142,0.01021,0.00124
8.8,0.073,3,12.7,0.022,1,0,0.02296,0.00542,0,0.00129
6.9,0.061,1.4,10.5,0.024,1.1,0,0.10357,0,0,0.00223
7.8,0.08,2.5,13.7,0.038,1.1,0,0.032,0.01802,0,0.00141
8.6,0.109,2,12.1,0.031,1,0.00928,0.022,0.02112,0.01605,0.00118
9.5,0.104,3.1,17.6,0.027,1.2,0.00849,0.10995,0.01943,0.05318,0.00096
9.1,0.107,4.2,16.1,0.028,1.1,0,0.056,0.01882,0.14763,0.00153
7.6,0.122,3.6,16.5,0.027,1.2,0,0.04818,0.01719,0,0.00132
7.2,0.126,3,15.2,0.02,1.4,0,0.00671,0.01361,0,0.00164
7.3,0.13,3.2,14.3,0.025,1.4,0,0.00782,0.01046,0,0.00123
9.6,0.097,3.5,19.1,0.032,1.1,0,0.09897,0.01254,0.04275,0.0012
7.6,0.086,2.9,10.1,0.031,1.2,0.004,0.17,0.0168,0.01,0.0008
8.5,0.107,3.6,16.7,0.031,1.2,0,0.06858,0.01083,0.03747,0.00075
9.2,0.091,3.6,15.1,0.022,1.1,0.02358,0.06357,0.03683,0.27825,0.00151
8.1,0.087,3.6,16.2,0.036,1,0,0.06866,0.00843,0,0.0021
7.2,0.074,2.5,11.5,0.014,1.2,0,0.05009,0.0058,0,0.00115
9.3,0.101,3.1,16.4,0.023,1,0,0.08981,0.01838,0.03738,0.00132
7.8,0.09,3.5,12.8,0.046,1.1,0.00396,0.02443,0.01967,0.00908,0.00115
7.8,0.082,2.9,12,0.022,1.2,0,0.056,0.00895,0,0.00121
8,0.084,3.4,16.8,0.028,1,0,0.13916,0.0083,0,0.00146
8.9,0.144,3,12.8,0.034,1.1,0.008,0.346,0.0248,0.014,0.0008
11.8,0.142,3.3,13.4,0.048,1.1,0.008,0.022,0.032,0.01,0.0006
8.1,0.072,3,13.5,0.034,1.2,0.004,0.07,0.016,0.01,0.0004
9.1,0.104,4.5,13.1,0.045,1.1,0.004,0.034,0.1952,0.01,0.0008
8.8,0.117,3.5,14.7,0.036,1.2,0,0.07065,0.01714,0.00595,0.00132
8.9,0.097,3.2,16,0.023,1.1,0.00111,0.02999,0.0346,0.10447,0.00157
8.2,0.11,2.9,13,0.037,1.1,0.004,0.04,0.0286,0.01,0.0004
7.9,0.085,2.9,11.1,0.019,1,0,0.16786,0.00289,0,0.00129
8.8,0.122,3.3,12.1,0.034,1.2,0.004,0.058,0.0244,0.01,0.0004
11.2,0.11,2.8,14.2,0.037,1.2,0.004,0.048,0.0208,0.01,0.0006
8.8,0.104,4.4,12.7,0.051,1.1,0.004,0.0194,0.0284,0.01,0.0004
11.5,0.132,3.3,13.8,0.046,1.1,0.008,0.042,0.0334,0.01,0.0006
10.3,0.124,3.4,12.4,0.035,1.2,0.008,0.24,0.0228,0.01,0.0006
10.8,0.1,3,12.2,0.044,1.1,0.008,0.032,0.0396,0.01,0.0004
7.6,0.102,2.3,21.2,0.03,1.1,0.02342,0.044,0.03088,0.04587,0.00128
8.6,0.133,4.6,14.2,0.03,1.2,0,0.00737,0.03585,0.0353,0.00093
8.7,0.104,3.5,14.1,0.028,1,0.02257,0.07471,0.02576,0.09092,0.00132
9.2,0.072,2.4,16,0.021,1,0,0.0805,0.01074,0.03894,0.00073
6.6,0.061,2.2,10.1,0.017,1.3,0,0.00837,0.00541,0,0.00132
8.8,0.078,3,11.7,0.036,1.1,0.004,0.066,0.0214,0.01,0.0006
8.5,0.096,4.1,13.2,0.039,1.1,0.01,0.005,0.0328,0.01,0.0004
11.8,0.102,3.4,12.4,0.037,1.1,0.01,0.116,0.0268,0.01,0.0004
8.2,0.08,2.8,13,0.031,1.1,0.002,0.038,0.0338,0.01,0.0004
8,0.097,3.1,14.9,0.02,1.2,0,0.04766,0.00507,0.18474,0.00051
9.1,0.122,3.6,9.4,0.019,1.1,0,0.04789,0.0019,0,0.00134
10.4,0.124,4.4,13.3,0.053,1.1,0.004,0.042,0.0232,0.01,0.0006
10,0.106,2.5,12,0.03,1.1,0,0.05056,0.00166,0,0.00145
9.1,0.091,3.8,14.1,0.019,1.2,0.0119,0.044,0.02022,0.10076,0.00106
7.7,0.067,1.9,11.3,0.021,1.1,0,0.054,0.0125,0,0.00157
6.8,0.105,2.8,11.1,0.023,1.1,0.00044,0.07193,0.02171,0.1419,0.00123
8.5,0.1,3.1,16.5,0.026,1.1,0,0.14544,0.01309,0.17661,0.00073
9.6,0.102,2.5,14.2,0.027,1.2,0.0138,0.18712,0.02615,0.09554,0.00118
8.3,0.1,3.9,12.6,0.031,1.2,0.006,0.116,0.0162,0.01,0.0006
9.6,0.168,4.4,12.9,0.055,1.1,0.008,0.034,0.0314,0.01,0.0006
7.3,0.102,1.9,25.3,0.026,1.2,0.00942,0.09297,0.02,0.03944,0.00145
9.2,0.088,3.5,15.4,0.025,0.9,0.004,0.038,0.0198,0.01,0.0004
8.5,0.078,2.7,15.1,0.023,1,0.01372,0.028,0.01838,0.06418,0.00062
9.7,0.081,3.7,17.5,0.042,1.1,0,0.15771,0.02921,0.11702,0.00126
6.8,0.058,1,8.9,0.016,0.9,0.00072,0.00092,0,0,0.00025
9.3,0.094,1.7,14.4,0.02,1,0.01015,0.03635,0.0244,0.05103,0.00105
5,0.055,2.9,8.1,0.012,1.2,0.00614,0.01186,0.01834,0.0081,0.00075
10.2,0.138,4.1,13.9,0.038,1.3,0.004,0.066,0.03,0.01,0.0006
9.1,0.13,3.1,14.3,0.026,1.2,0,0.11862,0.02688,0.24506,0.00053
10.3,0.17,4.7,13.7,0.062,1.1,0.008,0.022,0.032,0.01,0.0008
7.9,0.091,1.5,10.3,0.032,1,0,0.04099,0.00915,0,0.00117
6.2,0.098,2.8,14.7,0.018,1,0.004,0.054,0.02,0.01,0.0004
7.5,0.094,1.8,10.7,0.024,1.1,0,0.08,0.00407,0,0.001
10,0.12,4.6,15,0.034,1.1,0.004,0.028,0.0368,0.01,0.0004
10,0.116,4.2,14.6,0.037,1.2,0.004,0.038,0.0246,0.01,0.0004
8.7,0.104,4.4,17.3,0.028,1.1,0,0.024,0.02751,0.098,0.00126
8.2,0.104,3.1,12.3,0.023,1.1,0,0.06541,0.02341,0.11566,0.00143
9.1,0.12,3.5,14.6,0.027,1.3,0.00242,0.0148,0.01695,0.1012,0.00155
9.8,0.084,3.5,16.9,0.025,1,0.012,0.112,0.0172,0.012,0.0004
11.3,0.154,4.8,16,0.033,1.1,0.006,0.258,0.0228,0.01,0.0008
7.8,0.08,3.8,13.1,0.026,1,0.004,0.018,0.0318,0.01,0.0004
8.7,0.078,2.5,22.5,0.026,1.2,0.00155,0.04054,0.01739,0.05162,0.00093
8.9,0.088,1.2,13.1,0.019,1.1,0,0.17467,0.01376,0.01424,0.00052
9.4,0.126,2.8,14.5,0.022,1.3,0.00744,0.0081,0.01881,0.19611,0.00113
9.4,0.101,3.3,16.4,0.021,1.1,0,0.01995,0.02795,0.00564,0.001
8.9,0.101,1.8,12.9,0.02,1,0,0.20472,0.00899,0,0.00242
9.1,0.072,2.6,15,0.026,1.1,0.01459,0.025,0.02119,0.64021,0.00098
7.9,0.11,1.9,9.1,0.028,1,0,0.04723,0.00582,0,0.00084
9.3,0.078,3.8,18.5,0.024,1,0.004,0.038,0.0234,0.01,0.0004
11.8,0.134,4.7,14.7,0.036,1.1,0.004,0.15,0.0194,0.01,0.0008
8.3,0.081,1.5,10.7,0.018,1,0.01847,0.19291,0.02556,0.10195,0.00118
9.3,0.088,3,13.9,0.028,1.1,0.00317,0.05315,0.02263,0.03614,0.00106
9.4,0.138,4,12.7,0.25,1.2,0.01,0.116,0.034,0.01,0.002
9,0.34,2.5,10.9,0.028,1,0,0.42446,0.0134,0.08167,0.00117
8.1,0.108,4.5,13.1,0.038,1.1,0.01,0.066,0.0312,0.012,0.0006
9.5,0.107,3.2,13.8,0.023,1.2,0,0.02436,0.01998,0.30059,0.00098
14.2,0.17,4.8,14.1,0.048,1.1,0.008,0.046,0.0298,0.01,0.0008
8,0.103,3.7,10.8,0.023,1.1,0,0.13888,0.00707,0,0.00106
12.5,0.154,4.6,13,0.033,1.2,0.008,0.09,0.0422,0.01,0.0004
11.5,0.13,4.8,14.2,0.036,1.2,0.008,0.09,0.0206,0.012,0.0004
8.2,0.088,2.6,10.2,0.022,1,0,0.112,0.00168,0,0.00111
7,0.097,2,8.9,0.017,1.1,0,0.09888,0.01062,0,0.00024
7.7,0.097,3.3,13,0.02,1.3,0,0.01641,0.01121,0.125,0.00133
11.7,0.142,4.6,14,0.046,1.1,0.008,0.108,0.0278,0.01,0.0008
8.3,0.122,2.9,9.3,0.026,1.1,0,0.02039,0.02037,0,0.00098
8.7,0.075,3.2,21.8,0.029,1,0.01603,0.0212,0.02119,0,0.0012
9.6,0.084,2.4,14.6,0.024,1,0,0.05499,0.01773,0.06244,0.00103
10.2,0.11,4.5,14.7,0.032,1.1,0.01,0.086,0.0238,0.016,0.0004
8.1,0.088,3.5,12.2,0.024,1,0,0.03952,0.01159,0,0.0014
10.1,0.131,2.5,11.3,0.026,1.1,0,0.08429,0.00255,0,0.00102
8,0.096,3.4,12.6,0.021,1.1,0.01,0.016,0.022,0.012,0.0004
9.8,0.129,3.4,13,0.026,1,0,0.17356,0.00583,0,0.00098
12,0.142,5.3,13.5,0.044,1.2,0.008,0.096,0.0362,0.01,0.0004
8.6,0.114,3.5,16.2,0.026,1.2,0,0.0108,0.01857,0.0492,0.00133
14,0.136,5,13.3,0.05,1.1,0.014,0.17,0.0278,0.01,0.001
9.6,0.075,2.4,15.6,0.028,1.1,0.00771,0.07513,0.01549,0.12033,0.00175
8.9,0.081,3.2,14.7,0.027,1.1,0,0.137,0.0103,0.01984,0.00134
18.5,0.182,5.3,13.3,0.247,1.1,0.014,0.02,0.0322,0.01,0.0004
7.5,0.075,2.8,13.7,0.02,1.1,0,0.01046,0.02921,0.06912,0.00146
10.2,0.106,3,12.7,0.021,1.2,0,0.09738,0,0,0.00107
14.3,0.174,5.3,14.2,0.036,1.1,0.008,0.07,0.0294,0.01,0.0004
11,0.142,4.6,13.5,0.036,1.2,0.004,0.028,0.0186,0.016,0.0004
10.3,0.094,2.5,14.8,0.03,1,0,0.13147,0.00656,0.08595,0.00098
10,0.183,4.1,11.7,0.026,1.1,0.00017,0.00184,0.00015,0,0.0004
7.7,0.094,2.9,8.6,0.022,1.1,0,0.15075,0.00422,0,0.00109
9.7,0.107,2.8,14.1,0.022,1,0,0.08231,0.01499,0.02688,0.00104
8.8,0.12,5.2,11.8,0.032,1.3,0.01,0.066,0.0244,0.014,0.0004
8.8,0.082,3.7,10.7,0.024,1.2,0,0.03878,0.00133,0,0.0008
10.5,0.234,3.5,13,0.037,1.2,0.01,0.006,0.03046,0.01,0.0004
9.9,0.123,3.4,17.3,0.028,1.2,0,0.16958,0.00934,0,0.0016
11.2,0.186,3.9,15.6,0.028,1.2,0.008,0.36,0.012,0.02,0.0014
7.8,0.097,2.8,10.9,0.026,1,0,0.07404,0.00614,0,0.00141
8.4,0.1,4.4,14,0.024,1.1,0.01,0.048,0.0228,0.012,0.0004
15.6,0.206,5.8,15.5,0.04,1.2,0.006,0.102,0.0242,0.02,0.0004
9.1,0.094,3.3,12.1,0.033,1,0,0.06396,0.00101,0,0.00175
11,0.13,4,15.4,0.043,1,0.006,0.35,0.0208,0.012,0.0008
8.6,0.076,2.6,9.8,0.023,1.1,0,0.03788,0,0,0.00092
8.2,0.11,3,10.1,0.02,1.1,0,0.15168,0.00259,0,0.00099
7.1,0.1,2.5,9.6,0.032,1.2,0.006,0.036,0.0244,0.01,0.0004
8.4,0.082,2.7,9.9,0.024,1,0,0.14646,0,0,0.00164
9.6,0.126,4.7,14.6,0.026,1.2,0.01,0.056,0.0176,0.012,0.0004
7.9,0.14,4.3,12.1,0.038,1,0,0.01461,0.00234,0,0.00129
7.3,0.132,3.4,12.8,0.023,1.2,0.008,0.456,0.0232,0.022,0.0008
7.7,0.12,2.8,11.9,0.036,1.2,0.008,0.01,0.0276,0.024,0.0004
12.1,0.564,4.4,16.2,0.053,1,0.008,0.146,0.0202,0.012,0.0008
6.9,0.097,1.7,12.5,0.024,1.3,0.00207,0.14699,0.00925,0.0113,0.00131
6,0.072,2.5,23.8,0.021,1.2,0,0.03625,0.01724,0,0.00117
8.8,0.091,2.9,10.2,0.032,1.2,0,0.01476,0.0106,0,0.00105
10.7,3.84,3.7,14.4,0.052,1,0.02,0.476,0.0146,0.016,0.0006
10.7,0.114,3,14.8,0.023,1.1,0,0.0264,0.02247,0.15888,0.00119
9.3,0.076,2.5,12.8,0.018,1,0,0.08,0.01209,0.03831,0.0011
9.6,0.161,3.7,10.8,0.028,1.5,0,0.03143,0.00613,0,0.00095
11.1,0.128,3.1,17.3,0.035,1.1,0,0.07557,0.01887,0.11565,0.00154
8.7,0.106,3.1,10.2,0.026,1.5,0,0.00841,0.00607,0,0.0012
8,0.122,5.4,10.5,0.019,1.2,0.006,0.02,0.0256,0.01,0.0004
11.3,0.176,6,12.9,0.046,1.2,0.01,0.138,0.0342,0.036,0.0008
8.6,0.118,3.5,13.4,0.029,1.2,0.008,0.264,0.0136,0.046,0.0016
10.8,0.326,5.4,15.2,0.037,1,0.004,0.092,0.012,0.01,0.0006
8.9,0.145,2.9,17.5,0.029,1.2,0.00569,0.00798,0.01351,0.008,0.00143
11.4,25.68,3.3,19,0.035,1.2,0.01,0.362,0.0218,0.01,0.0004
5.8,0.063,2.3,19.6,0.023,1.3,0.00254,0.03472,0.0274,0.08611,0.00234
9.5,0.476,3.3,12,0.032,1.2,0.014,0.18,0.0146,0.036,0.0008
10,0.164,3.1,11.4,0.024,1.4,0,0.01239,0.00635,0,0.00105
7.8,0.098,1.5,12,0.025,1.2,0.0158,0.04093,0.02609,0,0.00145
9.4,0.092,2.6,11.1,0.024,1,0,0.04684,0.0085,0.04075,0.00144
6.8,0.061,1.6,12.5,0.02,1.3,0.00621,0.05721,0.02308,0,0.00147
7.2,0.128,3.7,9.5,0.017,1.4,0,0.00565,0.00932,0,0.00117
7.1,0.054,2.4,13.9,0.026,1.1,0.004,0.032,0.0228,0.01,0.0004
8.9,1.52,4.2,14.4,0.044,1.2,0.004,0.038,0.022,0.01,0.0004
10.6,0.14,3.8,13,0.026,1.2,0,0.03159,0.00816,0,0.00088
11.9,0.242,4.5,9.4,0.027,1.1,0,0.01984,0.00928,0,0.00117
11,3.2,3.6,19.5,0.095,1.1,0.004,1.242,0.0146,0.01,0.0014
18.5,0.156,3.9,13.9,0.263,1.2,0.018,0.21,0.0144,0.044,0.0008
7.4,0.109,2.3,13.6,0.032,1.1,0.01439,0.15036,0.02186,0.02135,0.00139
8.7,0.126,4.6,12.7,0.028,1.2,0.008,0.066,0.016,0.022,0.0016
15.4,0.27,6.2,13.8,0.138,1.1,0.016,0.184,0.0284,0.044,0.0008
10.7,0.089,3,15.7,0.025,1.1,0,0.06178,0.00548,0.03534,0.00097
12,2.86,3.5,19.4,0.055,1.2,0.004,0.212,0.0192,0.01,0.0004
7.9,0.082,5.7,25.8,0.039,1.1,0.01729,0.11576,0.01942,0.07646,0.00079
8.1,0.11,1.8,41,0.031,1,0,0.02626,0.02041,0,0.00131
7.8,0.084,3.2,12.4,0.024,1.2,0,0.00995,0.01253,0,0.00139
9.8,0.11,3.3,15.9,0.027,1.2,0,0.06366,0.01251,0.02084,0.00156
11.6,0.204,4.3,18.9,0.059,1.1,0.012,0.426,0.0136,0.022,0.0008
8.5,0.103,4,11.4,0.021,1,0,0.18035,0,0,0.00131
9.6,1.52,5.6,14.4,0.031,1.1,0.012,0.246,0.0152,0.026,0.0008
9,0.143,4.1,12,0.021,1.4,0,0.00444,0.00857,0,0.00114
7.6,0.094,3,9.5,0.021,1.1,0,0.1052,0.0046,0,0.0015
8.6,0.103,3.1,15.6,0.03,1,0,0.04534,0.01562,0,0.00051
11.1,0.122,3.6,17.9,0.024,1.2,0,0.06392,0.00856,0.01099,0.00151
18.7,0.196,7.3,13.4,0.117,1.2,0.016,0.07,0.028,0.046,0.0004
10.9,0.176,4.4,16.4,0.031,1.1,0.006,0.18,0.0326,0.01,0.0008
9,0.105,1.7,20.7,0.035,1.1,0.00388,0.00432,0.03924,0.01791,0.00123
8,0.37,5.6,15.1,0.024,1.2,0.01,0.014,0.0084,0.02,0.0004
6.4,0.072,2.9,13.6,0.02,1.2,0,0.284,0.01092,0.0565,0.00146
9.2,0.094,4.1,10.9,0.02,1,0,0.07636,0,0,0.00125
9.9,0.134,3.7,15.4,0.03,1.2,0,0.03691,0.00475,0,0.00117
8.9,0.146,4,9.6,0.024,1.4,0,0.00697,0.0038,0,0.00122
9.2,0.694,4.7,15.6,0.039,1.1,0.012,0.318,0.0194,0.026,0.0008
7.9,0.09,3.2,16.3,0.029,1.2,0.0159,0.0114,0.01629,0,0.00154
8,0.134,2.7,10.7,0.02,1.4,0.0038,0.0042,0.00466,0,0.0013
13.2,0.226,3.9,14.8,0.054,1.2,0.012,0.012,0.0288,0.02,0.0008
26.2,0.258,6.1,15.7,0.136,1,0.024,0.198,0.013,0.03,0.001
13,0.122,2.8,19.9,0.023,1.1,0,0.24568,0.00507,0.03995,0.00103
8.1,0.085,3.7,9.3,0.023,1.1,0,0.06255,0.0025,0,0.00142
8.8,0.105,2.5,13.5,0.031,1.1,0.00049,0.02844,0.02419,0,0.00112
8.6,0.097,3.2,14.9,0.03,1,0,0.03431,0.01251,0,0.00064
11.3,0.095,2.4,17.3,0.028,1,0,0.08073,0.01206,0.02704,0.00212
7.4,0.094,3.7,13.2,0.033,1.2,0,0.10436,0.02486,0.10349,0.00101
10.1,0.153,3.3,16.5,0.024,1.2,0.00692,0.08151,0.00418,0.02054,0.00153
12.4,0.136,3.8,15.2,0.033,1.1,0,0.08133,0.01297,0.0416,0.00151
7.6,0.149,2.5,8.8,0.023,1.4,0,0.02676,0.00613,0,0.00097
7.2,0.102,2.6,15.7,0.023,1.1,0.00192,0.04949,0.01324,0.01624,0.00137
8.3,0.094,3.7,15.4,0.03,1.1,0,0.07113,0.01739,0,0.00064
12,0.152,3.4,16,0.03,1.2,0.00197,0.01101,0.02524,0.40524,0.00168
8.2,0.1,2.9,11.8,0.016,1,0,0.0901,0.00059,0,0.00127
9.6,0.125,4.2,23.9,0.062,1.2,0,0.016,0.0121,0,0.00025
7.8,0.079,2.4,10.9,0.018,1,0,0.14519,0.01814,0.00978,0.00139
9,0.131,3.7,14.4,0.029,1.2,0.01882,0.12247,0.01607,0.36677,0.00129
10.4,0.122,2.6,13.6,0.02,0.9,0.008,0.092,0.027,0.01,0.0004
11.8,0.128,4.3,14.3,0.029,1,0.004,0.024,0.0238,0.01,0.0004
11.4,0.598,3.4,12.3,0.019,1.1,0.008,0.066,0.0204,0.01,0.0004
15.6,0.666,4.4,15.5,0.047,1.1,0.012,0.178,0.0272,0.01,0.0004
12.3,0.2,2.3,12.7,0.018,0.9,0.012,0.198,0.0154,0.01,0.0008
5.3,0.075,3.2,13.8,0.022,1.2,0.00204,0.04238,0.01628,0.00504,0.00124
11.2,0.154,2.7,12.8,0.016,1,0.008,0.024,0.0174,0.02,0.0004
6.9,0.075,2.1,23.9,0.03,1.1,0.00675,0.03038,0.02301,0.02878,0.00155
7.8,0.093,3.4,15.6,0.02,1.2,0.0104,0.00555,0.01581,0.03345,0.00129
12.5,0.148,2.9,13.4,0.02,0.9,0.01,0.092,0.018,0.02,0.0004
9.6,0.116,3.4,12.1,0.015,1,0.012,0.064,0.0212,0.01,0.0004
9.2,0.081,3.5,16.8,0.025,1,0,0.20161,0.00353,0.01226,0.00157
8,0.093,1.8,13.9,0.021,1.1,0,0.01483,0.01744,0.00392,0.00142
14.4,0.194,4,14.8,0.035,1.1,0.00807,0.02329,0.01103,0.07904,0.00125
12.1,0.14,4.1,15.3,0.059,1.1,0.016,0.074,0.0236,0.02,0.0008
6.5,0.071,3.4,13.4,0.022,1.2,0.00365,0.15072,0.01788,0,0.00156
8.4,0.105,4,18,0.033,1.1,0.00046,0.0351,0.02069,0.03232,0.00114
8.2,0.091,3.6,11.7,0.026,1.1,0,0.08531,0.00584,0,0.00048
13.7,0.16,4.4,15.8,0.053,1,0.014,0.466,0.026,0.044,0.0012
8.9,0.092,3.4,11.5,0.022,1,0.00131,0.07137,0.00887,0.00721,0.00141
7.6,0.088,2.8,10.5,0.031,1.2,0,0.06353,0.01434,0,0.00071
9.9,0.11,3.3,27.2,0.071,1.1,0.00018,0.04137,0.02375,0.03267,0.00052
7.1,0.116,3.5,13,0.023,1.3,0.00329,0.36605,0.00198,0.04943,0.00165
